what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.intro.universal,3.2.200.v20080508,org.eclipse.ui.intro.universal,1244566701066
opened,view,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.internal.introview,1244566702051
activated,view,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.internal.introview,1244566702082
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.help.quickStartAction,1244566702160
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1244566710441
closed,view,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.internal.introview,1244566710457
started,bundle,org.eclipse.help.base,3.3.103.v20090128_34x,org.eclipse.help.base,1244566713035
started,bundle,org.eclipse.help.ui,3.3.102.v20081014_34x,org.eclipse.help.ui,1244566713035
started,bundle,org.eclipse.equinox.http.jetty,1.1.0.v20080425,org.eclipse.equinox.http.jetty,1244566713207
started,bundle,org.eclipse.equinox.http.servlet,1.0.100.v20080427-0830,org.eclipse.equinox.http.servlet,1244566713551
started,bundle,org.eclipse.equinox.http.registry,1.0.100.v20080427-0830,org.eclipse.equinox.http.registry,1244566713613
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.help.helpContents,1244566713816
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244566713941
started,bundle,org.eclipse.equinox.jsp.jasper.registry,1.0.0.v20080427-0830,org.eclipse.equinox.jsp.jasper.registry,1244566714223
started,bundle,org.eclipse.equinox.jsp.jasper,1.0.100.v20080427-0830,org.eclipse.equinox.jsp.jasper,1244566714223
started,bundle,org.eclipse.help.webapp,3.3.101.M20080805_34x,org.eclipse.help.webapp,1244566715332
started,bundle,org.eclipse.ui.cheatsheets,3.3.101.v20080702_34x,org.eclipse.ui.cheatsheets,1244566723113
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244566757129
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1244566770035
started,bundle,org.eclipse.compare,3.4.1.r34x_20090121,org.eclipse.compare,1244566771363
started,bundle,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui,1244566775566
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244566801941
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244566801957
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244566802035
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244566864131
