what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.saveAll,1245030889724
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245030900933
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1245030909872
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245030912322
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245030915123
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245030926836
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245030941802
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245030944162
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245030944991
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245030955644
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245030979647
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245030991224
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245030993390
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245031090156
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245031091546
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245031636073
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1245031665617
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1245031667262
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1245031681875
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1245031682091
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1245031682298
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1245031682721
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245031688548
opened,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1245031695921
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245031706210
