what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.debug.core,3.4.1.v20090106_r342,org.eclipse.debug.core,1244332821617
started,bundle,org.eclipse.jdt.launching,3.4.1.v20080729_r341,org.eclipse.jdt.launching,1244332821787
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244332825199
started,bundle,org.eclipse.core.filesystem,1.2.0.v20080604-1400,org.eclipse.core.filesystem,1244332858661
started,bundle,org.eclipse.jdt.apt.core,3.3.101.R34x_v20090114-1205,org.eclipse.jdt.apt.core,1244332869566
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.101.R34x_v20081108-1950,org.eclipse.jdt.apt.pluggable.core,1244332869657
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244332869725
started,bundle,org.eclipse.ltk.core.refactoring,3.4.2.r342_v20081028-0800,org.eclipse.ltk.core.refactoring,1244332875571
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1244332875591
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244332877471
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244332882906
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244332883798
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244332884402
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244332885654
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244332886963
started,bundle,org.eclipse.compare,3.4.1.r34x_20090121,org.eclipse.compare,1244332889120
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244332891470
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244332923946
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244332924403
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244332925379
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1244332931479
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1244332932923
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244332935734
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244332945028
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1244332946922
