what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui,1244649493563
started,bundle,org.eclipse.jdt.debug,3.4.1.v20081216_r342,org.eclipse.jdt.debug,1244649493891
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1244649494297
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.RunLast,1244649494391
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1244649495032
opened,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1244649495719
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1244649500782
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244649620234
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244649623234
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1244649632625
started,bundle,org.eclipse.compare,3.4.1.r34x_20090121,org.eclipse.compare,1244649635984
started,bundle,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search,1244649639812
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244649641656
opened,view,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.views.SearchView,1244649676265
activated,view,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.views.SearchView,1244649676265
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244649677499
executed,command,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.openFileSearchPage,1244649677499
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244649678124
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244649679390
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1244649688905
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244649691577
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244649692327
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244649694608
activated,view,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.views.SearchView,1244649705546
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244649706280
