what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245027487563
started,bundle,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui,1245027502452
started,bundle,org.eclipse.jdt.debug,3.4.1.v20081216_r342,org.eclipse.jdt.debug,1245027502747
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1245027502931
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.RunLast,1245027503014
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1245027503493
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1245027506600
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1245027529879
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245027562934
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245027583552
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245027589438
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.generate.javadoc,1245027617817
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245027617885
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245027620878
started,bundle,org.eclipse.help.base,3.3.103.v20090128_34x,org.eclipse.help.base,1245027647591
started,bundle,org.eclipse.help.ui,3.3.102.v20081014_34x,org.eclipse.help.ui,1245027647622
started,bundle,org.eclipse.ui.cheatsheets,3.3.101.v20080702_34x,org.eclipse.ui.cheatsheets,1245027648192
started,bundle,org.eclipse.ui.intro,3.2.201.v20080702_34x,org.eclipse.ui.intro,1245027648216
started,bundle,org.eclipse.ui.intro.universal,3.2.200.v20080508,org.eclipse.ui.intro.universal,1245027648769
started,bundle,org.eclipse.equinox.http.jetty,1.1.0.v20080425,org.eclipse.equinox.http.jetty,1245027659925
started,bundle,org.eclipse.equinox.http.servlet,1.0.100.v20080427-0830,org.eclipse.equinox.http.servlet,1245027660170
started,bundle,org.eclipse.equinox.http.registry,1.0.100.v20080427-0830,org.eclipse.equinox.http.registry,1245027660325
started,bundle,org.eclipse.help.webapp,3.3.101.M20080805_34x,org.eclipse.help.webapp,1245027660723
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.generate.javadoc,1245027777661
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245027777686
