what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.epp.usagedata.recording,1.0.1.R200809220400,org.eclipse.epp.usagedata.recording,1245000018015
started,bundle,org.eclipse.mylyn.monitor.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.monitor.ui,1245000018308
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1245000018315
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245000018786
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245000021013
started,bundle,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui,1245000023633
started,bundle,org.eclipse.jdt.debug,3.4.1.v20081216_r342,org.eclipse.jdt.debug,1245000023787
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1245000023890
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.RunLast,1245000023913
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1245000024151
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1245000027861
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245000065664
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245000086005
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1245000140881
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245000143700
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1245000146044
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1245000146122
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245000146145
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1245000147664
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245000169689
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245000174797
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245000179131
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245000180915
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245000185090
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245000187657
