what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1244337294812
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244337296299
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244337305886
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1244337319664
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244337321385
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244337431548
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1244337439369
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1244337439611
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1244337439941
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1244337441756
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1244337443089
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1244337446162
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244337475791
started,bundle,org.eclipse.mylyn.resources.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.resources.ui,1244337476901
started,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1244337477019
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244337477098
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244337477329
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244337479157
stopped,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1244337481114
stopped,bundle,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui,1244337481138
stopped,bundle,org.eclipse.mylyn.java.tasks,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.tasks,1244337481162
stopped,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1244337481162
stopped,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1244337481210
stopped,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1244337481210
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.100.v20080407-1345,org.eclipse.jdt.apt.ui,1244337481238
